ticker,date,open,high,low,close
INJ,2022-05-14,2.08944,2.24505,1.90798,2.02096
INJ,2022-05-15,2.01717,2.20069,1.9942,2.18038
INJ,2022-05-16,2.18837,2.22932,1.95465,2.04833
INJ,2022-05-17,2.05133,2.48127,1.99221,2.28902
INJ,2022-05-18,2.28802,2.7102,2.20213,2.50174
INJ,2022-05-19,2.4995,2.70548,2.21456,2.30692
INJ,2022-05-20,2.31092,2.45354,2.18038,2.22133
INJ,2022-05-21,2.21234,2.34794,2.12345,2.23309
INJ,2022-05-22,2.23209,2.32897,2.21012,2.23232
INJ,2022-05-23,2.23332,2.33866,2.20557,2.28026
INJ,2022-05-24,2.27327,2.50224,2.14442,2.24208
INJ,2022-05-25,2.24208,2.31945,2.20857,2.2493
INJ,2022-05-26,2.24752,2.25951,1.92688,2.04895
INJ,2022-05-27,2.04495,2.06194,1.85895,1.93606
INJ,2022-05-28,1.9288,2.01982,1.89565,1.99067
INJ,2022-05-29,1.99163,2.31343,1.94104,2.07769
INJ,2022-05-30,2.07665,2.22844,2.07272,2.21845
INJ,2022-05-31,2.22144,2.33936,2.1253,2.25397
INJ,2022-06-01,2.26024,2.27618,2.03896,2.05415
INJ,2022-06-02,2.05315,2.12209,2.04016,2.1121
INJ,2022-06-03,2.1121,2.14307,1.99702,2.04522
INJ,2022-06-04,2.04722,2.05244,1.98995,2.04045
INJ,2022-06-05,2.04049,2.07411,1.98533,2.04607
INJ,2022-06-06,2.04807,2.11724,1.99954,2.04226
INJ,2022-06-07,2.04328,2.06052,1.88853,2.01635
INJ,2022-06-08,2.02338,2.03578,1.93165,1.95273
INJ,2022-06-09,1.95373,2.32319,1.91358,2.01331
INJ,2022-06-10,2.01329,2.35597,1.95961,1.97247
INJ,2022-06-11,1.97549,2.17363,1.74483,1.79197
INJ,2022-06-12,1.79495,1.92582,1.5548,1.61801
INJ,2022-06-13,1.61002,1.61002,1.25821,1.34414
INJ,2022-06-14,1.34215,1.77895,1.2212,1.46524
INJ,2022-06-15,1.46522,1.5486,1.28446,1.51373
INJ,2022-06-16,1.50973,1.52786,1.37435,1.40503
INJ,2022-06-17,1.33514,1.4055,1.32256,1.35257
INJ,2022-06-18,1.35437,1.424,1.12841,1.20005
INJ,2022-06-19,1.20205,1.30743,1.16526,1.29631
INJ,2022-06-20,1.29631,1.4173,1.24238,1.32354
INJ,2022-06-21,1.32454,1.43671,1.30257,1.36963
INJ,2022-06-22,1.36264,1.42843,1.2947,1.30469
INJ,2022-06-23,1.30469,1.38661,1.2947,1.34865
INJ,2022-06-24,1.34865,1.47876,1.34852,1.46284
INJ,2022-06-25,1.45954,1.47977,1.38506,1.44898
INJ,2022-06-26,1.44599,1.55808,1.42119,1.43111
INJ,2022-06-27,1.43514,1.43515,1.33677,1.35278
INJ,2022-06-28,1.35281,1.4246,1.2864,1.30339
INJ,2022-06-29,1.2984,1.33434,1.25233,1.28146
INJ,2022-06-30,1.28245,1.28346,1.1635,1.18058
INJ,2022-07-01,1.18458,1.28159,1.18058,1.18569
INJ,2022-07-02,1.18769,1.34252,1.16971,1.20455
INJ,2022-07-03,1.20455,1.25936,1.16349,1.21442
INJ,2022-07-04,1.21742,1.23552,1.17835,1.22753
INJ,2022-07-05,1.22753,1.39133,1.20855,1.2676
INJ,2022-07-06,1.26561,1.37735,1.24363,1.26061
INJ,2022-07-07,1.26461,1.32907,1.25362,1.30522
INJ,2022-07-08,1.31021,1.34392,1.25712,1.27623
INJ,2022-07-09,1.27623,1.52309,1.26511,1.5061
INJ,2022-07-10,1.50794,1.54107,1.3292,1.39416
INJ,2022-07-11,1.39017,1.40216,1.25687,1.26186
INJ,2022-07-12,1.25987,1.25987,1.16483,1.17283
INJ,2022-07-13,1.16988,1.23177,1.12288,1.20491
INJ,2022-07-14,1.20192,1.27224,1.19293,1.24725
INJ,2022-07-15,1.24725,1.30935,1.23913,1.28561
INJ,2022-07-16,1.28861,1.3456,1.23651,1.29461
INJ,2022-07-17,1.29766,1.35769,1.27463,1.29366
INJ,2022-07-18,1.29565,1.41659,1.26458,1.3227
INJ,2022-07-19,1.3237,1.44923,1.31863,1.42123
INJ,2022-07-20,1.422,1.44116,1.29697,1.32907
INJ,2022-07-21,1.32816,1.34524,1.23712,1.33432
INJ,2022-07-22,1.33432,1.37725,1.30012,1.31229
INJ,2022-07-23,1.3123,1.44199,1.30813,1.35526
INJ,2022-07-24,1.35514,1.38986,1.33713,1.36027
INJ,2022-07-25,1.36027,1.37928,1.25516,1.2851
INJ,2022-07-26,1.28512,1.28519,1.20704,1.22218
INJ,2022-07-27,1.22817,1.31829,1.22291,1.30229
INJ,2022-07-28,1.30031,1.52132,1.29632,1.43329
INJ,2022-07-29,1.43129,1.4841,1.38241,1.41558
INJ,2022-07-30,1.41657,1.53554,1.39454,1.44749
INJ,2022-07-31,1.44153,1.53037,1.40653,1.47934
INJ,2022-08-01,1.47959,1.47959,1.36403,1.41442
INJ,2022-08-02,1.41142,1.45757,1.36241,1.42126
INJ,2022-08-03,1.42328,1.49343,1.38635,1.46835
INJ,2022-08-04,1.46635,1.71112,1.42218,1.53405
INJ,2022-08-05,1.53106,1.70022,1.51715,1.5923
INJ,2022-08-06,1.59232,1.60429,1.55031,1.56734
INJ,2022-08-07,1.56736,1.61831,1.52915,1.5883
INJ,2022-08-08,1.58729,1.65131,1.56127,1.60819
INJ,2022-08-09,1.60824,1.62234,1.47632,1.5073
INJ,2022-08-10,1.5073,2.02217,1.46335,1.80952
INJ,2022-08-11,1.80972,2.51105,1.78852,2.121
INJ,2022-08-12,2.11906,2.17609,1.83292,1.97791
INJ,2022-08-13,1.97691,2.0851,1.89566,1.91775
INJ,2022-08-14,1.91675,1.95278,1.8034,1.85758
INJ,2022-08-15,1.85856,1.91352,1.73245,1.78243
INJ,2022-08-16,1.78245,2.14841,1.75028,1.90117
INJ,2022-08-17,1.90117,2.1892,1.86698,1.92615
INJ,2022-08-18,1.92713,1.97522,1.83907,1.87402
INJ,2022-08-19,1.87419,1.87719,1.56016,1.639
