ticker,date,open,high,low,close
CSPR,2022-05-13,0.0374362,0.0374362,0.0374287,0.0374287
CSPR,2022-05-14,0.0354325,0.0378318,0.0335328,0.0372478
CSPR,2022-05-15,0.0373476,0.040643,0.0353575,0.039153
CSPR,2022-05-16,0.039153,0.0451412,0.0380505,0.0420411
CSPR,2022-05-17,0.0421451,0.0424448,0.0380543,0.0412504
CSPR,2022-05-18,0.0412504,0.0415501,0.0378469,0.0386497
CSPR,2022-05-19,0.0387496,0.0405635,0.0361529,0.039964
CSPR,2022-05-20,0.0398641,0.0408632,0.0380619,0.0383501
CSPR,2022-05-21,0.038254,0.040747,0.0373551,0.0393488
CSPR,2022-05-22,0.0393488,0.040751,0.039149,0.0400519
CSPR,2022-05-23,0.039952,0.0408591,0.0379544,0.0393527
CSPR,2022-05-24,0.0393527,0.0394526,0.0373589,0.0384461
CSPR,2022-05-25,0.03845,0.0384577,0.0361602,0.0371591
CSPR,2022-05-26,0.0371554,0.0380581,0.0338627,0.0364635
CSPR,2022-05-27,0.0365634,0.0368631,0.0336629,0.0366633
CSPR,2022-05-28,0.0364584,0.0380547,0.0348623,0.036158
CSPR,2022-05-29,0.036057,0.03846,0.0359644,0.0380581
CSPR,2022-05-30,0.0378606,0.038561,0.0368631,0.0381694
CSPR,2022-05-31,0.0382732,0.0397682,0.0373663,0.0376661
CSPR,2022-06-01,0.0377716,0.0386694,0.0358605,0.0367669
CSPR,2022-06-02,0.0367669,0.037766,0.0361638,0.0365671
CSPR,2022-06-03,0.036667,0.0378636,0.034972,0.0358688
CSPR,2022-06-04,0.0360686,0.0365693,0.0355626,0.0357728
CSPR,2022-06-05,0.0358727,0.036271,0.0352703,0.0361667
CSPR,2022-06-06,0.036166,0.0370688,0.03527,0.0356697
CSPR,2022-06-07,0.0356697,0.035771,0.0326725,0.0345716
CSPR,2022-06-08,0.0344721,0.0348787,0.0335772,0.034378
CSPR,2022-06-09,0.0343776,0.0345775,0.0334732,0.0342712
CSPR,2022-06-10,0.0344714,0.0347711,0.0316651,0.0329568
CSPR,2022-06-11,0.0329578,0.0331618,0.0300624,0.0305648
CSPR,2022-06-12,0.0304652,0.0311641,0.0263628,0.0288645
CSPR,2022-06-13,0.0287646,0.0288647,0.023567,0.0262634
CSPR,2022-06-14,0.0262632,0.0276579,0.0238637,0.0259688
CSPR,2022-06-15,0.0260687,0.0287654,0.0246555,0.0287654
CSPR,2022-06-16,0.0287597,0.0287626,0.0252646,0.0252646
CSPR,2022-06-17,0.0242667,0.0261638,0.0242667,0.0254694
CSPR,2022-06-18,0.0254694,0.0260695,0.0222672,0.0236614
CSPR,2022-06-19,0.0237605,0.0259688,0.0230656,0.0254694
CSPR,2022-06-20,0.0255443,0.025766,0.0242914,0.0255848
CSPR,2022-06-21,0.0256692,0.0269784,0.0253721,0.0262711
CSPR,2022-06-22,0.0261712,0.0270729,0.0250724,0.0258741
CSPR,2022-06-23,0.025974,0.0272727,0.0258715,0.0267705
CSPR,2022-06-24,0.0267732,0.0318716,0.0265734,0.0301764
