ticker,date,open,high,low,close
HOT,2018-04-18,0.02928,0.0326,0.0275,0.03056
HOT,2018-04-19,0.03056,0.035,0.03056,0.03379
HOT,2018-04-20,0.03379,0.03946,0.03228,0.03888
HOT,2018-04-21,0.03888,0.0436,0.03512,0.03934
HOT,2018-04-22,0.03934,0.05522,0.03934,0.04613
HOT,2018-04-23,0.04613,0.05797,0.04613,0.05495
HOT,2018-04-24,0.05495,0.06059,0.0526,0.05514
HOT,2018-04-25,0.05515,0.05515,0.03781,0.04571
HOT,2018-04-26,0.0457,0.05622,0.045,0.05181
HOT,2018-04-27,0.05181,0.05286,0.04568,0.05222
HOT,2018-04-28,0.0522,0.06045,0.04918,0.05362
HOT,2018-04-29,0.05362,0.06879,0.05148,0.06613
HOT,2018-04-30,0.06613,0.08711,0.06235,0.07947
HOT,2018-05-01,0.07947,0.09391,0.07345,0.07976
HOT,2018-05-02,0.07976,0.08715,0.07843,0.08158
HOT,2018-05-03,0.08158,0.1002,0.07854,0.09246
HOT,2018-05-04,0.09248,0.1294,0.07842,0.0894
HOT,2018-05-05,0.0894,0.1143,0.0894,0.1021
HOT,2018-05-06,0.1021,0.1034,0.08007,0.09793
HOT,2018-05-07,0.09793,0.09793,0.07149,0.08036
HOT,2018-05-08,0.08036,0.08226,0.07261,0.07312
HOT,2018-05-09,0.07312,0.08189,0.06652,0.07836
HOT,2018-05-10,0.07836,0.07836,0.06513,0.0678
HOT,2018-05-11,0.0678,0.0678,0.04147,0.05136
HOT,2018-05-12,0.05136,0.06741,0.05056,0.053
HOT,2018-05-13,0.053,0.06929,0.053,0.05992
HOT,2018-05-14,0.05992,0.08729,0.05368,0.08052
HOT,2018-05-15,0.08052,0.08298,0.05687,0.07367
HOT,2018-05-16,0.07367,0.07456,0.06036,0.0672
HOT,2018-05-17,0.0672,0.06991,0.06063,0.06558
HOT,2018-05-18,0.06558,0.07074,0.06497,0.06797
HOT,2018-05-19,0.06797,0.07657,0.06612,0.06612
HOT,2018-05-20,0.06612,0.06974,0.0616,0.06487
HOT,2018-05-21,0.06487,0.06487,0.06171,0.06307
HOT,2018-05-22,0.06307,0.06307,0.05575,0.05862
HOT,2018-05-23,0.05864,0.05864,0.04737,0.05277
HOT,2018-05-24,0.05277,0.06598,0.05089,0.06207
HOT,2018-05-25,0.06207,0.07602,0.05848,0.07175
HOT,2018-05-26,0.07175,0.07187,0.06443,0.06754
HOT,2018-05-27,0.06754,0.06754,0.06192,0.06403
HOT,2018-05-28,0.06403,0.06403,0.05412,0.05668
HOT,2018-05-29,0.05668,0.06272,0.05668,0.06272
HOT,2018-05-30,0.06273,0.06273,0.06167,0.06167
HOT,2018-05-31,0.06167,0.0639,0.06167,0.0639
HOT,2018-06-01,0.0639,0.0641,0.0639,0.0641
HOT,2018-06-02,0.0641,0.06537,0.0641,0.06537
HOT,2018-06-03,0.06537,0.06853,0.06537,0.06853
HOT,2018-06-04,0.06853,0.06853,0.06546,0.06546
HOT,2018-06-05,0.06546,0.06733,0.05616,0.05687
HOT,2018-06-06,0.05687,0.05696,0.05484,0.05654
HOT,2018-06-07,0.05654,0.05696,0.0538,0.05513
HOT,2018-06-08,0.05513,0.05513,0.05241,0.05475
HOT,2018-06-09,0.05475,0.05475,0.04922,0.04922
HOT,2018-06-10,0.04922,0.04922,0.0406,0.04088
HOT,2018-06-11,0.04088,0.04362,0.03267,0.04362
HOT,2018-06-12,0.04362,0.04362,0.03707,0.03867
HOT,2018-06-13,0.03867,0.03938,0.03633,0.03648
HOT,2018-06-14,0.03648,0.04097,0.03648,0.03897
HOT,2018-06-15,0.03897,0.04337,0.03573,0.03973
HOT,2018-06-16,0.03973,0.04226,0.03891,0.04113
HOT,2018-06-17,0.04113,0.04259,0.03818,0.03868
HOT,2018-06-18,0.03869,0.04072,0.03733,0.03843
HOT,2018-06-19,0.03843,0.04182,0.03843,0.03905
HOT,2018-06-20,0.03905,0.0397,0.03485,0.03485
HOT,2018-06-21,0.03485,0.0355,0.03073,0.0324
HOT,2018-06-22,0.0324,0.0324,0.02595,0.02619
HOT,2018-06-23,0.02619,0.02863,0.02428,0.02611
HOT,2018-06-24,0.02611,0.03684,0.02331,0.02707
HOT,2018-06-25,0.02707,0.03011,0.02602,0.02812
HOT,2018-06-26,0.02812,0.02853,0.02594,0.02837
HOT,2018-06-27,0.02839,0.0292,0.02651,0.02783
HOT,2018-06-28,0.02784,0.02784,0.02588,0.02658
HOT,2018-06-29,0.02658,0.02791,0.02658,0.02686
